,ID,duration,wav,start,stop,spk_id,present_label
2112955,id11113--iUDML3bYGJU--00009_300_600,6.2800625,/localscratch/voxceleb1/wav/id11113/iUDML3bYGJU/00009.wav,48000,96000,id11113,True
1296534,id01962--P98nqBaUkHg--00123_300_600,8.256,/localscratch/voxceleb1/wav/id01962/P98nqBaUkHg/00123.wav,48000,96000,id01962,True
1004190,id10757--24lsdUhzoMo--00001_2400_2700,29.1200625,/localscratch/voxceleb1/wav/id10757/24lsdUhzoMo/00001.wav,384000,432000,id10757,True
92975,id10717--Xqq9mAyYyMo--00015_0_300,9.1200625,/localscratch/voxceleb1/wav/id10717/Xqq9mAyYyMo/00015.wav,0,48000,id10717,True
383826,id08983--EXhXUyEXNlo--00138_600_900,20.096,/localscratch/voxceleb1/wav/id08983/EXhXUyEXNlo/00138.wav,96000,144000,id08983,True
371533,id01108--_LdtihVY-qM--00135_0_300,5.184,/localscratch/voxceleb1/wav/id01108/_LdtihVY-qM/00135.wav,0,48000,id01108,True
370240,id04216--MxfqiDnBMPk--00181_2400_2700,47.616,/localscratch/voxceleb1/wav/id04216/MxfqiDnBMPk/00181.wav,384000,432000,id04216,True
1603962,id06418--kMbOfZTHTwM--00104_600_900,11.264,/localscratch/voxceleb1/wav/id06418/kMbOfZTHTwM/00104.wav,96000,144000,id06418,True
1398429,id04179--RgGHOQl8Obg--00180_0_300,8.96,/localscratch/voxceleb1/wav/id04179/RgGHOQl8Obg/00180.wav,0,48000,id04179,True
494622,id06823--zJ6IicQGYtg--00252_0_300,4.672,/localscratch/voxceleb1/wav/id06823/zJ6IicQGYtg/00252.wav,0,48000,id06823,True
1327080,id07115--y84rfyNaTIo--00160_0_300,4.544,/localscratch/voxceleb1/wav/id07115/y84rfyNaTIo/00160.wav,0,48000,id07115,True
366580,id04935--1Nx9Xg8nLtc--00002_0_300,8.256,/localscratch/voxceleb1/wav/id04935/1Nx9Xg8nLtc/00002.wav,0,48000,id04935,True
39631,id07305--iJQGWZ6J4XA--00157_600_900,13.696,/localscratch/voxceleb1/wav/id07305/iJQGWZ6J4XA/00157.wav,96000,144000,id07305,True
1593801,id07955--6324_9CjMwY--00083_3300_3600,36.032,/localscratch/voxceleb1/wav/id07955/6324_9CjMwY/00083.wav,528000,576000,id07955,True
967822,id06624--0oEkT7SiCLk--00034_600_900,14.144,/localscratch/voxceleb1/wav/id06624/0oEkT7SiCLk/00034.wav,96000,144000,id06624,True
2329681,id05375--10_cmiSzTZY--00007_300_600,11.008,/localscratch/voxceleb1/wav/id05375/10_cmiSzTZY/00007.wav,48000,96000,id05375,True
2201679,id10677--9mw0tq3NGGU--00026_1200_1500,15.0400625,/localscratch/voxceleb1/wav/id10677/9mw0tq3NGGU/00026.wav,192000,240000,id10677,True
795751,id00262--3p7sRWAAh1Q--00026_300_600,12.48,/localscratch/voxceleb1/wav/id00262/3p7sRWAAh1Q/00026.wav,48000,96000,id00262,True
164445,id07999--gJpyK0ZBJpc--00070_600_900,10.624,/localscratch/voxceleb1/wav/id07999/gJpyK0ZBJpc/00070.wav,96000,144000,id07999,True
637375,id08643--n4OUaGbLGq8--00154_300_600,7.488,/localscratch/voxceleb1/wav/id08643/n4OUaGbLGq8/00154.wav,48000,96000,id08643,True
1614440,id02216--NIFhxxJJceo--00062_0_300,6.016,/localscratch/voxceleb1/wav/id02216/NIFhxxJJceo/00062.wav,0,48000,id02216,True
376538,id03284--TBRdrPUbNTY--00169_600_900,9.792,/localscratch/voxceleb1/wav/id03284/TBRdrPUbNTY/00169.wav,96000,144000,id03284,True
792445,id07979--VNS3cPJm2sU--00165_0_300,4.608,/localscratch/voxceleb1/wav/id07979/VNS3cPJm2sU/00165.wav,0,48000,id07979,True
849349,id04699--Qb_STZlbqpA--00007_0_300,10.176,/localscratch/voxceleb1/wav/id04699/Qb_STZlbqpA/00007.wav,0,48000,id04699,True
536469,id01402--F-LrWE0aiN4--00023_600_900,18.816,/localscratch/voxceleb1/wav/id01402/F-LrWE0aiN4/00023.wav,96000,144000,id01402,True
1636271,id02306--YBNeCRtrNAk--00291_0_300,14.656,/localscratch/voxceleb1/wav/id02306/YBNeCRtrNAk/00291.wav,0,48000,id02306,True
2129447,id00241--DlI4wqSFwbI--00019_0_300,5.248,/localscratch/voxceleb1/wav/id00241/DlI4wqSFwbI/00019.wav,0,48000,id00241,True
2144516,id07497--F8FcypFPJpA--00177_1200_1500,19.776,/localscratch/voxceleb1/wav/id07497/F8FcypFPJpA/00177.wav,192000,240000,id07497,True
1667155,id05123--8mM2x5pzgBk--00005_600_900,14.016,/localscratch/voxceleb1/wav/id05123/8mM2x5pzgBk/00005.wav,96000,144000,id05123,True
1690777,id02961--Nea6eOLTwdc--00115_900_1200,14.272,/localscratch/voxceleb1/wav/id02961/Nea6eOLTwdc/00115.wav,144000,192000,id02961,True
1008514,id07565--XMxBU32irew--00211_0_300,7.168,/localscratch/voxceleb1/wav/id07565/XMxBU32irew/00211.wav,0,48000,id07565,True
522202,id05851--wn73hy3Gzdw--00481_0_300,10.432,/localscratch/voxceleb1/wav/id05851/wn73hy3Gzdw/00481.wav,0,48000,id05851,True
2264241,id05451--ZC5IMEyXRFQ--00211_300_600,6.016,/localscratch/voxceleb1/wav/id05451/ZC5IMEyXRFQ/00211.wav,48000,96000,id05451,True
257081,id04712--8YbKxRNV6hA--00165_0_300,7.424,/localscratch/voxceleb1/wav/id04712/8YbKxRNV6hA/00165.wav,0,48000,id04712,True
1688344,id03410--SkXuehQdVdY--00104_900_1200,17.6,/localscratch/voxceleb1/wav/id03410/SkXuehQdVdY/00104.wav,144000,192000,id03410,True
695788,id07131--bGT8hEN8bmc--00174_0_300,4.16,/localscratch/voxceleb1/wav/id07131/bGT8hEN8bmc/00174.wav,0,48000,id07131,True
156227,id03663--RQhdqXMxEWo--00101_1800_2100,68.608,/localscratch/voxceleb1/wav/id03663/RQhdqXMxEWo/00101.wav,288000,336000,id03663,True
1602077,id07489--5ZY_HQeGwrA--00048_0_300,11.776,/localscratch/voxceleb1/wav/id07489/5ZY_HQeGwrA/00048.wav,0,48000,id07489,True
2113918,id05856--9Wy9xqvBvb0--00085_300_600,6.144,/localscratch/voxceleb1/wav/id05856/9Wy9xqvBvb0/00085.wav,48000,96000,id05856,True
1305217,id09252--5JvtI9N8TVs--00002_0_300,4.736,/localscratch/voxceleb1/wav/id09252/5JvtI9N8TVs/00002.wav,0,48000,id09252,True
1475670,id01218--LCvCqHkkNXE--00108_300_600,10.944,/localscratch/voxceleb1/wav/id01218/LCvCqHkkNXE/00108.wav,48000,96000,id01218,True
614700,id06926--Eq_1uIVgN50--00006_0_300,5.76,/localscratch/voxceleb1/wav/id06926/Eq_1uIVgN50/00006.wav,0,48000,id06926,True
2107347,id03361--4B4Z5Tc0r-A--00027_0_300,3.968,/localscratch/voxceleb1/wav/id03361/4B4Z5Tc0r-A/00027.wav,0,48000,id03361,True
1656600,id06479--DDrp3C_kMBg--00080_300_600,24.32,/localscratch/voxceleb1/wav/id06479/DDrp3C_kMBg/00080.wav,48000,96000,id06479,True
1815223,id02461--o6v_MaQfc_E--00240_0_300,12.928,/localscratch/voxceleb1/wav/id02461/o6v_MaQfc_E/00240.wav,0,48000,id02461,True
2342837,id02095--QCzpQODcPIU--00135_600_900,18.112,/localscratch/voxceleb1/wav/id02095/QCzpQODcPIU/00135.wav,96000,144000,id02095,True
1154596,id04609--cz6KJ6_QGaY--00070_0_300,4.416,/localscratch/voxceleb1/wav/id04609/cz6KJ6_QGaY/00070.wav,0,48000,id04609,True
927533,id01271--PSWSXAVH0iU--00041_0_300,6.08,/localscratch/voxceleb1/wav/id01271/PSWSXAVH0iU/00041.wav,0,48000,id01271,True
1142541,id02340--Eifi1UluwrQ--00130_600_900,9.024,/localscratch/voxceleb1/wav/id02340/Eifi1UluwrQ/00130.wav,96000,144000,id02340,True
189712,id07223--QfH40qwJg8E--00055_600_900,10.24,/localscratch/voxceleb1/wav/id07223/QfH40qwJg8E/00055.wav,96000,144000,id07223,True
1105227,id00784--D5nGXXvgqWU--00051_300_600,7.232,/localscratch/voxceleb1/wav/id00784/D5nGXXvgqWU/00051.wav,48000,96000,id00784,True
721527,id03923--W8YPpHvwcQY--00209_300_600,10.176,/localscratch/voxceleb1/wav/id03923/W8YPpHvwcQY/00209.wav,48000,96000,id03923,True
333667,id01355--NH601VPxWTc--00135_300_600,7.488,/localscratch/voxceleb1/wav/id01355/NH601VPxWTc/00135.wav,48000,96000,id01355,True
326040,id04655--Lk60oOXib7A--00172_0_300,4.416,/localscratch/voxceleb1/wav/id04655/Lk60oOXib7A/00172.wav,0,48000,id04655,True
293402,id03778--7i6z5E41KDg--00055_600_900,11.904,/localscratch/voxceleb1/wav/id03778/7i6z5E41KDg/00055.wav,96000,144000,id03778,True
2039798,id08928--QQJiKzm7iY4--00111_0_300,5.824,/localscratch/voxceleb1/wav/id08928/QQJiKzm7iY4/00111.wav,0,48000,id08928,True
155003,id03100--ii566NQ1MfE--00140_300_600,7.04,/localscratch/voxceleb1/wav/id03100/ii566NQ1MfE/00140.wav,48000,96000,id03100,True
1198916,id03326--iGdCbOBTtWo--00161_0_300,4.352,/localscratch/voxceleb1/wav/id03326/iGdCbOBTtWo/00161.wav,0,48000,id03326,True
92585,id07178--d3dzQtc2D6M--00324_0_300,7.744,/localscratch/voxceleb1/wav/id07178/d3dzQtc2D6M/00324.wav,0,48000,id07178,True
866863,id02655--0wV1ztLBMU8--00006_300_600,6.336,/localscratch/voxceleb1/wav/id02655/0wV1ztLBMU8/00006.wav,48000,96000,id02655,True
1177951,id05554--IsWYc2jSMG8--00128_600_900,20.416,/localscratch/voxceleb1/wav/id05554/IsWYc2jSMG8/00128.wav,96000,144000,id05554,True
139909,id00275--YuF84TfqjrE--00053_0_300,5.824,/localscratch/voxceleb1/wav/id00275/YuF84TfqjrE/00053.wav,0,48000,id00275,True
1639939,id08002--vFSzO0PFydY--00395_0_300,6.72,/localscratch/voxceleb1/wav/id08002/vFSzO0PFydY/00395.wav,0,48000,id08002,True
1255991,id04888--ReTtxMAT47w--00055_300_600,7.232,/localscratch/voxceleb1/wav/id04888/ReTtxMAT47w/00055.wav,48000,96000,id04888,True
620500,id05186--HMbyRyKFAMU--00062_0_300,50.432,/localscratch/voxceleb1/wav/id05186/HMbyRyKFAMU/00062.wav,0,48000,id05186,True
2096749,id00903--_aqh7FSaT1I--00281_0_300,4.288,/localscratch/voxceleb1/wav/id00903/_aqh7FSaT1I/00281.wav,0,48000,id00903,True
2189446,id00381--uy2cPkQ25cc--00165_0_300,8.704,/localscratch/voxceleb1/wav/id00381/uy2cPkQ25cc/00165.wav,0,48000,id00381,True
1373263,id04077--eMSLjE2oQRg--00082_0_300,9.472,/localscratch/voxceleb1/wav/id04077/eMSLjE2oQRg/00082.wav,0,48000,id04077,True
682417,id05913--Boy_asWnvRE--00100_2400_2700,44.864,/localscratch/voxceleb1/wav/id05913/Boy_asWnvRE/00100.wav,384000,432000,id05913,True
182780,id04136--w2O-VXBALXo--00026_1800_2100,21.696,/localscratch/voxceleb1/wav/id04136/w2O-VXBALXo/00026.wav,288000,336000,id04136,True
1684682,id08234--M5dknu1xLQc--00090_0_300,7.616,/localscratch/voxceleb1/wav/id08234/M5dknu1xLQc/00090.wav,0,48000,id08234,True
1726578,id04034--uarB8H6Bjm8--00188_900_1200,15.232,/localscratch/voxceleb1/wav/id04034/uarB8H6Bjm8/00188.wav,144000,192000,id04034,True
1380849,id07204--ejH2h5PhmQ4--00126_1200_1500,18.88,/localscratch/voxceleb1/wav/id07204/ejH2h5PhmQ4/00126.wav,192000,240000,id07204,True
311412,id02281--NVSHadb0WHE--00123_600_900,30.08,/localscratch/voxceleb1/wav/id02281/NVSHadb0WHE/00123.wav,96000,144000,id02281,True
2194820,id04776--d_vIG9i6Eu4--00022_0_300,7.488,/localscratch/voxceleb1/wav/id04776/d_vIG9i6Eu4/00022.wav,0,48000,id04776,True
1369867,id08837--01Jx3FLU3f8--00021_0_300,3.968,/localscratch/voxceleb1/wav/id08837/01Jx3FLU3f8/00021.wav,0,48000,id08837,True
1344631,id01832--vq033ljeKsY--00124_0_300,4.16,/localscratch/voxceleb1/wav/id01832/vq033ljeKsY/00124.wav,0,48000,id01832,True
2229891,id04742--sdA3aQElUUs--00411_300_600,9.984,/localscratch/voxceleb1/wav/id04742/sdA3aQElUUs/00411.wav,48000,96000,id04742,True
2318992,id11180--0yeElGrMVpI--00004_300_600,7.6800625,/localscratch/voxceleb1/wav/id11180/0yeElGrMVpI/00004.wav,48000,96000,id11180,True
1598625,id00963--D5cjsY0-znk--00082_0_300,16.576,/localscratch/voxceleb1/wav/id00963/D5cjsY0-znk/00082.wav,0,48000,id00963,True
501093,id02294--abOt1qikPFQ--00404_0_300,4.096,/localscratch/voxceleb1/wav/id02294/abOt1qikPFQ/00404.wav,0,48000,id02294,True
363699,id08660--HzoSRERzr30--00178_600_900,14.464,/localscratch/voxceleb1/wav/id08660/HzoSRERzr30/00178.wav,96000,144000,id08660,True
385974,id07741--D_Dmb0BPCrk--00127_600_900,13.184,/localscratch/voxceleb1/wav/id07741/D_Dmb0BPCrk/00127.wav,96000,144000,id07741,True
2003621,id04097--cG881aYGVuc--00399_300_600,8.704,/localscratch/voxceleb1/wav/id04097/cG881aYGVuc/00399.wav,48000,96000,id04097,True
1260337,id04458--oqKixOGlCdo--00376_300_600,17.344,/localscratch/voxceleb1/wav/id04458/oqKixOGlCdo/00376.wav,48000,96000,id04458,True
361842,id00464--T6I0g67FpR0--00048_300_600,14.208,/localscratch/voxceleb1/wav/id00464/T6I0g67FpR0/00048.wav,48000,96000,id00464,True
333750,id10722--snEFgMJJ7wA--00031_300_600,10.7200625,/localscratch/voxceleb1/wav/id10722/snEFgMJJ7wA/00031.wav,48000,96000,id10722,True
2129708,id07662--FC0pjwXBFpU--00077_300_600,6.976,/localscratch/voxceleb1/wav/id07662/FC0pjwXBFpU/00077.wav,48000,96000,id07662,True
1418306,id10322--KNfk2Yjyevw--00013_0_300,10.8400625,/localscratch/voxceleb1/wav/id10322/KNfk2Yjyevw/00013.wav,0,48000,id10322,True
1563104,id03071--2OhCWaWXTDQ--00018_0_300,4.416,/localscratch/voxceleb1/wav/id03071/2OhCWaWXTDQ/00018.wav,0,48000,id03071,True
2225181,id01585--9ZxQFXCfdfA--00045_300_600,8.32,/localscratch/voxceleb1/wav/id01585/9ZxQFXCfdfA/00045.wav,48000,96000,id01585,True
1961483,id06443--4FYnfizCd38--00014_0_300,4.416,/localscratch/voxceleb1/wav/id06443/4FYnfizCd38/00014.wav,0,48000,id06443,True
1418901,id07044--u_Dbg7gNc0w--00174_0_300,4.096,/localscratch/voxceleb1/wav/id07044/u_Dbg7gNc0w/00174.wav,0,48000,id07044,True
1563670,id02270--MBFbxx0XFmc--00219_2700_3000,41.216,/localscratch/voxceleb1/wav/id02270/MBFbxx0XFmc/00219.wav,432000,480000,id02270,True
1702056,id01916--tlDKDkmGqMY--00415_300_600,11.648,/localscratch/voxceleb1/wav/id01916/tlDKDkmGqMY/00415.wav,48000,96000,id01916,True
2023503,id08244--VCDlY8c9t6g--00137_0_300,9.664,/localscratch/voxceleb1/wav/id08244/VCDlY8c9t6g/00137.wav,0,48000,id08244,True
855499,id00902--nrWy4QxnTQw--00332_300_600,12.224,/localscratch/voxceleb1/wav/id00902/nrWy4QxnTQw/00332.wav,48000,96000,id00902,True
304997,id03194--lo5lOBudi3k--00132_600_900,10.176,/localscratch/voxceleb1/wav/id03194/lo5lOBudi3k/00132.wav,96000,144000,id03194,True
148961,id03684--M_cjblPEJfY--00091_300_600,8.576,/localscratch/voxceleb1/wav/id03684/M_cjblPEJfY/00091.wav,48000,96000,id03684,True
9822,id06843--1R9t7_JbhYc--00003_0_300,6.464,/localscratch/voxceleb1/wav/id06843/1R9t7_JbhYc/00003.wav,0,48000,id06843,True
683021,id08043--UQVsL6Dn27U--00040_300_600,7.808,/localscratch/voxceleb1/wav/id08043/UQVsL6Dn27U/00040.wav,48000,96000,id08043,True
1097611,id07434--qsRk0pwGusA--00339_300_600,10.368,/localscratch/voxceleb1/wav/id07434/qsRk0pwGusA/00339.wav,48000,96000,id07434,True
2047529,id08745--RtGMmMtjb-Y--00234_0_300,4.288,/localscratch/voxceleb1/wav/id08745/RtGMmMtjb-Y/00234.wav,0,48000,id08745,True
68162,id07685--2y04Pr1twVo--00026_0_300,7.488,/localscratch/voxceleb1/wav/id07685/2y04Pr1twVo/00026.wav,0,48000,id07685,True
1846517,id07714--tOKPxcVa_RQ--00246_0_300,4.416,/localscratch/voxceleb1/wav/id07714/tOKPxcVa_RQ/00246.wav,0,48000,id07714,True
951087,id11069--Ac_C6Js3Iac--00001_900_1200,15.8800625,/localscratch/voxceleb1/wav/id11069/Ac_C6Js3Iac/00001.wav,144000,192000,id11069,True
1326673,id02871--gjzJBKcwr8o--00189_0_300,10.176,/localscratch/voxceleb1/wav/id02871/gjzJBKcwr8o/00189.wav,0,48000,id02871,True
2240230,id06725--YR9JHarnjto--00274_0_300,5.312,/localscratch/voxceleb1/wav/id06725/YR9JHarnjto/00274.wav,0,48000,id06725,True
1649884,id02532--l5EwVNWOd4o--00128_300_600,7.808,/localscratch/voxceleb1/wav/id02532/l5EwVNWOd4o/00128.wav,48000,96000,id02532,True
1372691,id01894--xWjAIP40OT0--00147_0_300,10.496,/localscratch/voxceleb1/wav/id01894/xWjAIP40OT0/00147.wav,0,48000,id01894,True
2297736,id10952--TWMRcr6Tn6o--00007_0_300,6.1600625,/localscratch/voxceleb1/wav/id10952/TWMRcr6Tn6o/00007.wav,0,48000,id10952,True
733001,id06723--7Rhs3zKg0qU--00058_0_300,5.76,/localscratch/voxceleb1/wav/id06723/7Rhs3zKg0qU/00058.wav,0,48000,id06723,True
616732,id05739--BQMfb5BlBYE--00116_600_900,9.92,/localscratch/voxceleb1/wav/id05739/BQMfb5BlBYE/00116.wav,96000,144000,id05739,True
164405,id07740--Hsv_N3Oa--E--00062_0_300,8.064,/localscratch/voxceleb1/wav/id07740/Hsv_N3Oa--E/00062.wav,0,48000,id07740,True
1777052,id04993--KBIhT-pIlSg--00006_300_600,6.912,/localscratch/voxceleb1/wav/id04993/KBIhT-pIlSg/00006.wav,48000,96000,id04993,True
1944521,id06952--8NhlKctyb00--00058_0_300,6.208,/localscratch/voxceleb1/wav/id06952/8NhlKctyb00/00058.wav,0,48000,id06952,True
1654293,id06594--Gb7I3aWRxgo--00004_300_600,6.464,/localscratch/voxceleb1/wav/id06594/Gb7I3aWRxgo/00004.wav,48000,96000,id06594,True
1938165,id06432--2OyG3I8jGMQ--00032_600_900,19.968,/localscratch/voxceleb1/wav/id06432/2OyG3I8jGMQ/00032.wav,96000,144000,id06432,True
2096862,id01056--jpS3g3BfZHc--00283_0_300,4.608,/localscratch/voxceleb1/wav/id01056/jpS3g3BfZHc/00283.wav,0,48000,id01056,True
1942735,id04145--wtE_VwNCcNQ--00241_0_300,11.136,/localscratch/voxceleb1/wav/id04145/wtE_VwNCcNQ/00241.wav,0,48000,id04145,True
89479,id02075--hIoB8TozG7s--00352_0_300,7.232,/localscratch/voxceleb1/wav/id02075/hIoB8TozG7s/00352.wav,0,48000,id02075,True
1456961,id06497--791WmSzFlbw--00024_300_600,6.592,/localscratch/voxceleb1/wav/id06497/791WmSzFlbw/00024.wav,48000,96000,id06497,True
1043916,id07429--sV1jSFJpeuM--00453_300_600,7.936,/localscratch/voxceleb1/wav/id07429/sV1jSFJpeuM/00453.wav,48000,96000,id07429,True
1759480,id05726--CNgc3puP0TQ--00065_0_300,7.168,/localscratch/voxceleb1/wav/id05726/CNgc3puP0TQ/00065.wav,0,48000,id05726,True
204245,id10127--WNax7CKZXVU--00008_0_300,6.9600625,/localscratch/voxceleb1/wav/id10127/WNax7CKZXVU/00008.wav,0,48000,id10127,True
1089919,id02436--A0OjDFvVb10--00003_300_600,7.808,/localscratch/voxceleb1/wav/id02436/A0OjDFvVb10/00003.wav,48000,96000,id02436,True
1221547,id00907--HArt2KVI5DQ--00061_0_300,5.824,/localscratch/voxceleb1/wav/id00907/HArt2KVI5DQ/00061.wav,0,48000,id00907,True
307427,id06239--BcdtK1AXpR0--00153_300_600,27.776,/localscratch/voxceleb1/wav/id06239/BcdtK1AXpR0/00153.wav,48000,96000,id06239,True
1204813,id07744--2UHm7L43J8o--00013_300_600,11.072,/localscratch/voxceleb1/wav/id07744/2UHm7L43J8o/00013.wav,48000,96000,id07744,True
711068,id06251--h13XroCbACY--00092_300_600,10.752,/localscratch/voxceleb1/wav/id06251/h13XroCbACY/00092.wav,48000,96000,id06251,True
880698,id03820--EL_WM0mxyhQ--00037_1200_1500,19.776,/localscratch/voxceleb1/wav/id03820/EL_WM0mxyhQ/00037.wav,192000,240000,id03820,True
145923,id08802--yuf-v8K4Kjw--00484_300_600,8.192,/localscratch/voxceleb1/wav/id08802/yuf-v8K4Kjw/00484.wav,48000,96000,id08802,True
1778842,id11228--x6O8O_n5YZ8--00021_300_600,6.0400625,/localscratch/voxceleb1/wav/id11228/x6O8O_n5YZ8/00021.wav,48000,96000,id11228,True
952993,id02873--EXhezZMdHCk--00163_0_300,8.768,/localscratch/voxceleb1/wav/id02873/EXhezZMdHCk/00163.wav,0,48000,id02873,True
791606,id04125--Otoha2iwmJQ--00187_0_300,12.544,/localscratch/voxceleb1/wav/id04125/Otoha2iwmJQ/00187.wav,0,48000,id04125,True
2134631,id02739--POBEHqrQUkA--00163_300_600,8.832,/localscratch/voxceleb1/wav/id02739/POBEHqrQUkA/00163.wav,48000,96000,id02739,True
1133055,id04039--sB6AukyJP2k--00229_0_300,9.664,/localscratch/voxceleb1/wav/id04039/sB6AukyJP2k/00229.wav,0,48000,id04039,True
1610642,id02015--rqVkcyROah4--00467_300_600,17.088,/localscratch/voxceleb1/wav/id02015/rqVkcyROah4/00467.wav,48000,96000,id02015,True
1436567,id02463--XmnSKoVlt-s--00255_0_300,8.128,/localscratch/voxceleb1/wav/id02463/XmnSKoVlt-s/00255.wav,0,48000,id02463,True
1270806,id08334--A0x_7jAMoew--00081_0_300,8.448,/localscratch/voxceleb1/wav/id08334/A0x_7jAMoew/00081.wav,0,48000,id08334,True
599112,id03264--DLRYP9ohIes--00092_300_600,6.656,/localscratch/voxceleb1/wav/id03264/DLRYP9ohIes/00092.wav,48000,96000,id03264,True
640743,id01166--W4zBl0VWNME--00032_0_300,4.032,/localscratch/voxceleb1/wav/id01166/W4zBl0VWNME/00032.wav,0,48000,id01166,True
575260,id00311--1L-JKNPc1bg--00004_0_300,4.672,/localscratch/voxceleb1/wav/id00311/1L-JKNPc1bg/00004.wav,0,48000,id00311,True
1821893,id08024--nXe1jJBzAmg--00262_0_300,11.776,/localscratch/voxceleb1/wav/id08024/nXe1jJBzAmg/00262.wav,0,48000,id08024,True
896987,id02899--5zZ-VIFOKpY--00083_0_300,8.768,/localscratch/voxceleb1/wav/id02899/5zZ-VIFOKpY/00083.wav,0,48000,id02899,True
799803,id10929--rv_Xkz9zepI--00011_300_600,8.2400625,/localscratch/voxceleb1/wav/id10929/rv_Xkz9zepI/00011.wav,48000,96000,id10929,True
963977,id01192--m7qfHzpVzb8--00220_2700_3000,49.92,/localscratch/voxceleb1/wav/id01192/m7qfHzpVzb8/00220.wav,432000,480000,id01192,True
397237,id06529--JV_zyC3qIbc--00094_300_600,20.608,/localscratch/voxceleb1/wav/id06529/JV_zyC3qIbc/00094.wav,48000,96000,id06529,True
1062280,id06116--DdWgTAYbwyY--00070_0_300,7.04,/localscratch/voxceleb1/wav/id06116/DdWgTAYbwyY/00070.wav,0,48000,id06116,True
1933420,id05893--c9svKpQdj-M--00325_0_300,6.976,/localscratch/voxceleb1/wav/id05893/c9svKpQdj-M/00325.wav,0,48000,id05893,True
2055014,id02017--9xGgzQ4NtjU--00091_0_300,5.056,/localscratch/voxceleb1/wav/id02017/9xGgzQ4NtjU/00091.wav,0,48000,id02017,True
2059366,id10636--IN9F23Ly61s--00045_0_300,3.9600625,/localscratch/voxceleb1/wav/id10636/IN9F23Ly61s/00045.wav,0,48000,id10636,True
1528992,id10353--9fnYJcEW0J8--00014_600_900,19.7600625,/localscratch/voxceleb1/wav/id10353/9fnYJcEW0J8/00014.wav,96000,144000,id10353,True
833983,id08837--n4Gsjs2hDec--00411_0_300,12.224,/localscratch/voxceleb1/wav/id08837/n4Gsjs2hDec/00411.wav,0,48000,id08837,True
292402,id07814--vMRs1vDYTVE--00152_1800_2100,31.808,/localscratch/voxceleb1/wav/id07814/vMRs1vDYTVE/00152.wav,288000,336000,id07814,True
819695,id10806--NKJp3rNrMnY--00046_0_300,7.8000625,/localscratch/voxceleb1/wav/id10806/NKJp3rNrMnY/00046.wav,0,48000,id10806,True
2206923,id01595--3fYrt-OkSYc--00015_0_300,4.416,/localscratch/voxceleb1/wav/id01595/3fYrt-OkSYc/00015.wav,0,48000,id01595,True
2113704,id08204--EuNcUXY3POk--00071_0_300,6.08,/localscratch/voxceleb1/wav/id08204/EuNcUXY3POk/00071.wav,0,48000,id08204,True
1760579,id10029--XlSmMbHsHvk--00033_300_600,7.0800625,/localscratch/voxceleb1/wav/id10029/XlSmMbHsHvk/00033.wav,48000,96000,id10029,True
662864,id07958--vFgjxjdiofo--00156_0_300,21.376,/localscratch/voxceleb1/wav/id07958/vFgjxjdiofo/00156.wav,0,48000,id07958,True
1865625,id01411--F_to7Q_ILec--00116_600_900,9.216,/localscratch/voxceleb1/wav/id01411/F_to7Q_ILec/00116.wav,96000,144000,id01411,True
1997468,id01614--UBr-soeethY--00338_1800_2100,50.048,/localscratch/voxceleb1/wav/id01614/UBr-soeethY/00338.wav,288000,336000,id01614,True
151359,id03258--9wVe7O_0V3Q--00100_0_300,6.144,/localscratch/voxceleb1/wav/id03258/9wVe7O_0V3Q/00100.wav,0,48000,id03258,True
724508,id09213--6afJmULjHpo--00002_0_300,4.608,/localscratch/voxceleb1/wav/id09213/6afJmULjHpo/00002.wav,0,48000,id09213,True
15533,id05686--67fC7o4t_kY--00012_2100_2400,36.16,/localscratch/voxceleb1/wav/id05686/67fC7o4t_kY/00012.wav,336000,384000,id05686,True
890266,id07990--2oNIl6JRkFs--00007_1200_1500,16.896,/localscratch/voxceleb1/wav/id07990/2oNIl6JRkFs/00007.wav,192000,240000,id07990,True
797428,id10569--1l38WclwvZo--00011_0_300,4.5200625,/localscratch/voxceleb1/wav/id10569/1l38WclwvZo/00011.wav,0,48000,id10569,True
52925,id08240--Pk_SGA3UaiQ--00180_300_600,7.488,/localscratch/voxceleb1/wav/id08240/Pk_SGA3UaiQ/00180.wav,48000,96000,id08240,True
1191851,id01301--4X1Fpujr9ec--00001_600_900,15.616,/localscratch/voxceleb1/wav/id01301/4X1Fpujr9ec/00001.wav,96000,144000,id01301,True
2269920,id03931--g2HoUZHX8Bo--00312_0_300,5.184,/localscratch/voxceleb1/wav/id03931/g2HoUZHX8Bo/00312.wav,0,48000,id03931,True
